fecha_hora,id_sesion,tipo_sesion,ear,mar,estado_cabeza,mirando_abajo,parpadeos_total,parpadeos_por_minuto,cabeceos_total,cabeza_abajo_sostenida,bostezos,microsuenos,perclos
2026-05-09 20:26:32.034,20260509_200119,concentrado,0.2923,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:32.578,20260509_200119,concentrado,0.248,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:33.123,20260509_200119,concentrado,0.3166,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:33.625,20260509_200119,concentrado,0.3074,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:34.145,20260509_200119,concentrado,0.3113,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:34.689,20260509_200119,concentrado,0.3336,0.013,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:35.192,20260509_200119,concentrado,0.3224,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:35.714,20260509_200119,concentrado,0.3137,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:36.259,20260509_200119,concentrado,0.325,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:36.802,20260509_200119,concentrado,0.3236,0.013,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:37.345,20260509_200119,concentrado,0.3138,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:37.905,20260509_200119,concentrado,0.3229,0.0137,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:38.450,20260509_200119,concentrado,0.3155,0.013,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:38.992,20260509_200119,concentrado,0.3192,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:39.496,20260509_200119,concentrado,0.3072,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:40.017,20260509_200119,concentrado,0.3259,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:40.520,20260509_200119,concentrado,0.3341,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:41.043,20260509_200119,concentrado,0.3252,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:41.585,20260509_200119,concentrado,0.3092,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:42.135,20260509_200119,concentrado,0.3138,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:42.676,20260509_200119,concentrado,0.3136,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:43.235,20260509_200119,concentrado,0.308,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:43.780,20260509_200119,concentrado,0.3219,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:44.322,20260509_200119,concentrado,0.3211,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:44.867,20260509_200119,concentrado,0.34,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:45.411,20260509_200119,concentrado,0.3246,0.0,frente,0,164,0,0,0,0,0,0.0
2026-05-09 20:26:45.955,20260509_200119,concentrado,0.1916,0.0,frente,0,164,0,0,0,0,0,0.0133
2026-05-09 20:26:46.497,20260509_200119,concentrado,0.2715,0.0,frente,0,164,0,0,0,0,0,0.0533
2026-05-09 20:26:47.057,20260509_200119,concentrado,0.3238,0.0,frente,0,164,0,0,0,0,0,0.0533
2026-05-09 20:26:47.600,20260509_200119,concentrado,0.3317,0.013,frente,0,164,0,0,0,0,0,0.0533
2026-05-09 20:26:48.146,20260509_200119,concentrado,0.3318,0.0,frente,0,164,0,0,0,0,0,0.0533
2026-05-09 20:26:48.690,20260509_200119,concentrado,0.28,0.0,frente,0,164,0,0,0,0,0,0.0533
2026-05-09 20:26:49.190,20260509_200119,concentrado,0.2563,0.0128,frente,0,164,0,0,0,0,0,0.0533
2026-05-09 20:26:49.714,20260509_200119,concentrado,0.2716,0.012,frente,0,164,0,0,0,0,0,0.1067
2026-05-09 20:26:50.256,20260509_200119,concentrado,0.2397,0.0,frente,0,164,0,0,0,0,0,0.1067
2026-05-09 20:26:50.802,20260509_200119,concentrado,0.31,0.0122,frente,0,166,2,0,0,0,0,0.16
2026-05-09 20:26:51.346,20260509_200119,concentrado,0.3178,0.0,frente,0,166,2,0,0,0,0,0.1067
2026-05-09 20:26:51.907,20260509_200119,concentrado,0.3185,0.0181,frente,0,166,2,0,0,0,0,0.1067
2026-05-09 20:26:52.449,20260509_200119,concentrado,0.3222,0.0128,frente,0,166,2,0,0,0,0,0.1067
2026-05-09 20:26:52.993,20260509_200119,concentrado,0.3206,0.0125,frente,0,166,2,0,0,0,0,0.1067
2026-05-09 20:26:53.494,20260509_200119,concentrado,0.323,0.0,frente,0,166,2,0,0,0,0,0.1067
2026-05-09 20:26:54.016,20260509_200119,concentrado,0.3154,0.0244,frente,0,166,2,0,0,0,0,0.1067
2026-05-09 20:26:54.520,20260509_200119,concentrado,0.3113,0.0123,frente,0,166,2,0,0,0,0,0.0733
2026-05-09 20:26:55.042,20260509_200119,concentrado,0.3078,0.0,frente,0,166,2,0,0,0,0,0.0533
2026-05-09 20:26:55.585,20260509_200119,concentrado,0.2774,0.0,frente,0,166,2,0,0,0,0,0.0133
2026-05-09 20:26:56.091,20260509_200119,concentrado,0.2913,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:26:56.610,20260509_200119,concentrado,0.2977,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:26:57.152,20260509_200119,concentrado,0.3434,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:26:57.698,20260509_200119,concentrado,0.3345,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:26:58.241,20260509_200119,concentrado,0.3204,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:26:58.802,20260509_200119,concentrado,0.3244,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:26:59.345,20260509_200119,concentrado,0.3181,0.0128,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:26:59.891,20260509_200119,concentrado,0.3105,0.0128,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:00.392,20260509_200119,concentrado,0.3311,0.0133,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:00.913,20260509_200119,concentrado,0.2871,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:01.458,20260509_200119,concentrado,0.3373,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:01.963,20260509_200119,concentrado,0.337,0.0123,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:02.484,20260509_200119,concentrado,0.3385,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:02.986,20260509_200119,concentrado,0.3394,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:03.505,20260509_200119,concentrado,0.3216,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:04.051,20260509_200119,concentrado,0.3151,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:04.594,20260509_200119,concentrado,0.3199,0.0128,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:05.155,20260509_200119,concentrado,0.3329,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:05.698,20260509_200119,concentrado,0.33,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:06.242,20260509_200119,concentrado,0.3251,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:06.785,20260509_200119,concentrado,0.3258,0.0174,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:07.291,20260509_200119,concentrado,0.3234,0.0125,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:07.810,20260509_200119,concentrado,0.3224,0.0128,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:08.353,20260509_200119,concentrado,0.3175,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:08.899,20260509_200119,concentrado,0.3206,0.0125,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:09.441,20260509_200119,concentrado,0.3108,0.0126,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:10.001,20260509_200119,concentrado,0.3069,0.0137,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:10.545,20260509_200119,concentrado,0.3009,0.013,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:11.090,20260509_200119,concentrado,0.3234,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:11.596,20260509_200119,concentrado,0.3121,0.0126,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:12.113,20260509_200119,concentrado,0.3127,0.0133,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:12.658,20260509_200119,concentrado,0.3118,0.0,frente,0,166,2,0,0,0,0,0.0
2026-05-09 20:27:13.162,20260509_200119,concentrado,0.3117,0.0179,frente,0,167,3,0,0,0,0,0.0267
2026-05-09 20:27:13.682,20260509_200119,concentrado,0.3219,0.0179,frente,0,167,3,0,0,0,0,0.0267
2026-05-09 20:27:14.185,20260509_200119,concentrado,0.3267,0.0,frente,0,167,3,0,0,0,0,0.0267
2026-05-09 20:27:14.706,20260509_200119,concentrado,0.3275,0.0,frente,0,167,3,0,0,0,0,0.0267
2026-05-09 20:27:15.248,20260509_200119,concentrado,0.3318,0.0,frente,0,167,3,0,0,0,0,0.0267
2026-05-09 20:27:15.793,20260509_200119,concentrado,0.328,0.0128,frente,0,167,3,0,0,0,0,0.0267
2026-05-09 20:27:16.337,20260509_200119,concentrado,0.3236,0.0131,frente,0,167,3,0,0,0,0,0.0267
2026-05-09 20:27:16.899,20260509_200119,concentrado,0.3228,0.0,frente,0,167,3,0,0,0,0,0.0267
2026-05-09 20:27:17.442,20260509_200119,concentrado,0.3486,0.013,frente,0,167,3,0,0,0,0,0.0267
2026-05-09 20:27:17.987,20260509_200119,concentrado,0.3122,0.0131,frente,0,167,3,0,0,0,0,0.0
2026-05-09 20:27:18.530,20260509_200119,concentrado,0.2802,0.0184,frente,0,167,3,0,0,0,0,0.0
2026-05-09 20:27:19.074,20260509_200119,concentrado,0.2903,0.0,frente,0,167,3,0,0,0,0,0.0
2026-05-09 20:27:19.620,20260509_200119,concentrado,0.2787,0.0,frente,0,167,3,0,0,0,0,0.0
2026-05-09 20:27:20.164,20260509_200119,concentrado,0.3061,0.0,frente,0,168,4,0,0,0,0,0.0133
2026-05-09 20:27:20.721,20260509_200119,concentrado,0.3119,0.0135,frente,0,168,4,0,0,0,0,0.0133
2026-05-09 20:27:21.268,20260509_200119,concentrado,0.3246,0.0125,frente,0,168,4,0,0,0,0,0.0133
2026-05-09 20:27:21.811,20260509_200119,concentrado,0.3237,0.0183,frente,0,168,4,0,0,0,0,0.0133
2026-05-09 20:27:22.355,20260509_200119,concentrado,0.3057,0.0,frente,0,168,4,0,0,0,0,0.0133
2026-05-09 20:27:22.862,20260509_200119,concentrado,0.3226,0.0128,frente,0,168,4,0,0,0,0,0.0133
2026-05-09 20:27:23.378,20260509_200119,concentrado,0.3095,0.0,frente,0,168,4,0,0,0,0,0.0133
2026-05-09 20:27:23.922,20260509_200119,concentrado,0.3094,0.0185,frente,0,168,4,0,0,0,0,0.0133
2026-05-09 20:27:24.467,20260509_200119,concentrado,0.2983,0.0125,frente,0,168,4,0,0,0,0,0.0133
2026-05-09 20:27:25.011,20260509_200119,concentrado,0.3091,0.0128,frente,0,168,4,0,0,0,0,0.0
2026-05-09 20:27:25.570,20260509_200119,concentrado,0.3268,0.0128,frente,0,168,4,0,0,0,0,0.0
2026-05-09 20:27:26.114,20260509_200119,concentrado,0.3142,0.013,frente,0,168,4,0,0,0,0,0.0
2026-05-09 20:27:26.658,20260509_200119,concentrado,0.3028,0.013,frente,0,168,4,0,0,0,0,0.0
2026-05-09 20:27:27.162,20260509_200119,concentrado,0.2693,0.013,frente,0,168,4,0,0,0,0,0.0
2026-05-09 20:27:27.683,20260509_200119,concentrado,0.2893,0.0131,frente,0,168,4,0,0,0,0,0.0
2026-05-09 20:27:28.185,20260509_200119,concentrado,0.3204,0.0133,frente,0,168,4,0,0,0,0,0.0
2026-05-09 20:27:28.706,20260509_200119,concentrado,0.3189,0.0,frente,0,168,4,0,0,0,0,0.0
2026-05-09 20:27:29.251,20260509_200119,concentrado,0.333,0.0,frente,0,168,4,0,0,0,0,0.0
2026-05-09 20:27:29.792,20260509_200119,concentrado,0.3283,0.0135,frente,0,168,4,0,0,0,0,0.0
2026-05-09 20:27:30.338,20260509_200119,concentrado,0.3241,0.0,frente,0,168,4,0,0,0,0,0.0
2026-05-09 20:27:30.901,20260509_200119,concentrado,0.2919,0.0125,frente,0,169,5,0,0,0,0,0.0267
2026-05-09 20:27:31.442,20260509_200119,concentrado,0.3027,0.0123,frente,0,169,5,0,0,0,0,0.0267
2026-05-09 20:27:31.985,20260509_200119,concentrado,0.3169,0.0174,frente,0,169,5,0,0,0,0,0.0267
2026-05-09 20:27:32.489,20260509_200119,concentrado,0.2793,0.0181,frente,0,169,5,0,0,0,0,0.0267
2026-05-09 20:27:33.011,20260509_200119,concentrado,0.2797,0.0131,frente,0,169,5,0,0,0,0,0.0267
2026-05-09 20:27:33.555,20260509_200119,concentrado,0.2937,0.0122,frente,0,169,5,0,0,0,0,0.0267
2026-05-09 20:27:34.055,20260509_200119,concentrado,0.3193,0.0126,frente,0,169,5,0,0,0,0,0.0267
2026-05-09 20:27:34.579,20260509_200119,concentrado,0.3207,0.0199,frente,0,169,5,0,0,0,0,0.0267
2026-05-09 20:27:35.123,20260509_200119,concentrado,0.3027,0.0,frente,0,169,5,0,0,0,0,0.0267
2026-05-09 20:27:35.665,20260509_200119,concentrado,0.309,0.0,frente,0,169,5,0,0,0,0,0.0
2026-05-09 20:27:36.210,20260509_200119,concentrado,0.3458,0.0,izquierda,0,169,5,0,0,0,0,0.0
2026-05-09 20:27:36.769,20260509_200119,concentrado,0.3325,0.0,frente,0,169,5,0,0,0,0,0.0
2026-05-09 20:27:37.315,20260509_200119,concentrado,0.266,0.0,frente,0,169,5,0,0,0,0,0.0
2026-05-09 20:27:37.859,20260509_200119,concentrado,0.3014,0.0,frente,0,169,5,0,0,0,0,0.0
2026-05-09 20:27:38.362,20260509_200119,concentrado,0.3082,0.0,frente,0,169,5,0,0,0,0,0.0
2026-05-09 20:27:38.882,20260509_200119,concentrado,0.2493,0.0,frente,0,170,6,0,0,0,0,0.02
2026-05-09 20:27:39.387,20260509_200119,concentrado,0.3099,0.0,frente,0,170,6,0,0,0,0,0.02
2026-05-09 20:27:39.905,20260509_200119,concentrado,0.3106,0.0133,frente,0,170,6,0,0,0,0,0.02
2026-05-09 20:27:40.451,20260509_200119,concentrado,0.3046,0.0131,frente,0,170,6,0,0,0,0,0.02
2026-05-09 20:27:40.993,20260509_200119,concentrado,0.332,0.0,frente,0,170,6,0,0,0,0,0.02
2026-05-09 20:27:41.539,20260509_200119,concentrado,0.3114,0.0128,frente,0,170,6,0,0,0,0,0.02
2026-05-09 20:27:42.082,20260509_200119,concentrado,0.296,0.0131,frente,0,170,6,0,0,0,0,0.02
2026-05-09 20:27:42.641,20260509_200119,concentrado,0.3092,0.0128,frente,0,170,6,0,0,0,0,0.02
2026-05-09 20:27:43.185,20260509_200119,concentrado,0.3112,0.0,frente,0,170,6,0,0,0,0,0.02
2026-05-09 20:27:43.731,20260509_200119,concentrado,0.3074,0.0,frente,0,170,6,0,0,0,0,0.02
2026-05-09 20:27:44.274,20260509_200119,concentrado,0.3101,0.0,frente,0,170,6,0,0,0,0,0.0
2026-05-09 20:27:44.816,20260509_200119,concentrado,0.3064,0.0133,frente,0,170,6,0,0,0,0,0.0
2026-05-09 20:27:45.362,20260509_200119,concentrado,0.3216,0.0126,frente,0,170,6,0,0,0,0,0.0
2026-05-09 20:27:45.907,20260509_200119,concentrado,0.3291,0.0,frente,0,170,6,0,0,0,0,0.0
2026-05-09 20:27:46.468,20260509_200119,concentrado,0.3283,0.0,frente,0,170,6,0,0,0,0,0.0
2026-05-09 20:27:47.010,20260509_200119,concentrado,0.3148,0.0,frente,0,170,6,0,0,0,0,0.0
2026-05-09 20:27:47.555,20260509_200119,concentrado,0.3112,0.0126,frente,0,170,6,0,0,0,0,0.0
2026-05-09 20:27:48.061,20260509_200119,concentrado,0.3194,0.0,frente,0,170,6,0,0,0,0,0.0
2026-05-09 20:27:48.579,20260509_200119,concentrado,0.3227,0.0,frente,0,170,6,0,0,0,0,0.0
2026-05-09 20:27:49.124,20260509_200119,concentrado,0.3105,0.0,frente,0,170,6,0,0,0,0,0.0
2026-05-09 20:27:49.629,20260509_200119,concentrado,0.3362,0.0,frente,0,170,6,0,0,0,0,0.0
2026-05-09 20:27:50.148,20260509_200119,concentrado,0.3355,0.0,frente,0,170,6,0,0,0,0,0.0
2026-05-09 20:27:50.690,20260509_200119,concentrado,0.3007,0.0,derecha,0,170,4,0,0,0,0,0.0
2026-05-09 20:27:51.232,20260509_200119,concentrado,0.3143,0.0,derecha,0,170,4,0,0,0,0,0.0
2026-05-09 20:27:51.793,20260509_200119,concentrado,0.3049,0.0139,derecha,0,170,4,0,0,0,0,0.0
2026-05-09 20:27:52.338,20260509_200119,concentrado,0.3163,0.0135,derecha,0,170,4,0,0,0,0,0.0
2026-05-09 23:57:08.638,20260509_235703,concentrado,0.3423,0.0,frente,0,0,0,0,0,0,0,0.0
2026-05-09 23:57:09.170,20260509_235703,concentrado,0.3552,0.0,frente,0,0,0,0,0,0,0,0.0
2026-05-09 23:57:09.714,20260509_235703,concentrado,0.3099,0.0149,frente,0,0,0,0,0,0,0,0.0
2026-05-09 23:57:10.257,20260509_235703,concentrado,0.3311,0.0151,frente,0,0,0,0,0,0,0,0.0
2026-05-09 23:57:10.801,20260509_235703,concentrado,0.3247,0.0,frente,0,0,0,0,0,0,0,0.0
2026-05-09 23:57:11.359,20260509_235703,concentrado,0.2586,0.0,frente,0,0,0,0,0,0,0,0.0
2026-05-09 23:57:11.903,20260509_235703,concentrado,0.2418,0.0,frente,0,0,0,0,0,0,0,0.0202
2026-05-09 23:57:12.447,20260509_235703,concentrado,0.223,0.0,frente,0,0,0,0,0,0,0,0.1565
2026-05-09 23:57:12.951,20260509_235703,concentrado,0.2412,0.0156,frente,0,0,0,0,0,0,0,0.2595
2026-05-09 23:57:13.472,20260509_235703,concentrado,0.243,0.0149,frente,0,0,0,0,0,0,0,0.3356
2026-05-09 23:57:14.016,20260509_235703,concentrado,0.2892,0.0,frente,0,0,0,0,0,0,1,0.3333
2026-05-09 23:57:14.516,20260509_235703,concentrado,0.3215,0.0145,frente,0,0,0,0,0,0,1,0.3333
2026-05-09 23:57:15.105,20260509_235703,concentrado,0.3242,0.0465,frente,0,0,0,0,0,0,1,0.3333
2026-05-09 23:57:15.649,20260509_235703,concentrado,0.3519,0.0,derecha,0,0,0,0,0,0,1,0.3333
2026-05-09 23:57:16.210,20260509_235703,concentrado,0.3149,0.0552,derecha,0,0,0,0,0,0,1,0.3333
2026-05-09 23:57:16.752,20260509_235703,concentrado,0.3296,0.0783,derecha,0,0,0,0,0,0,1,0.3333
2026-05-09 23:57:17.296,20260509_235703,concentrado,0.327,0.0597,frente,0,0,0,0,0,0,1,0.28
2026-05-09 23:57:17.838,20260509_235703,concentrado,0.3208,0.029,frente,0,0,0,0,0,0,1,0.1667
2026-05-09 23:57:18.383,20260509_235703,concentrado,0.3193,0.1014,frente,0,0,0,0,0,0,1,0.06
2026-05-09 23:57:18.927,20260509_235703,concentrado,0.3048,0.0,frente,0,0,0,0,0,0,1,0.0
2026-05-09 23:57:19.469,20260509_235703,concentrado,0.288,0.0,frente,0,0,0,0,0,0,1,0.0
2026-05-09 23:57:34.436,20260509_235730,cansado,0.3341,0.0,frente,0,0,0,0,0,0,0,0.0
2026-05-09 23:57:34.988,20260509_235730,cansado,0.3166,0.0161,frente,0,0,0,0,0,0,0,0.0
2026-05-09 23:57:35.530,20260509_235730,cansado,0.3069,0.0156,frente,0,0,0,0,0,0,0,0.0
2026-05-09 23:57:36.075,20260509_235730,cansado,0.186,0.0159,frente,0,0,0,0,0,0,0,0.102
2026-05-09 23:57:36.619,20260509_235730,cansado,0.2799,0.0,frente,0,0,0,0,0,0,0,0.1515
2026-05-09 23:57:37.161,20260509_235730,cansado,0.2885,0.0217,frente,0,1,1,0,0,0,0,0.1951
2026-05-09 23:57:37.705,20260509_235730,cansado,0.3234,0.0,frente,0,1,1,0,0,0,0,0.1616
2026-05-09 23:57:38.249,20260509_235730,cansado,0.3274,0.0156,frente,0,1,1,0,0,0,0,0.1391
2026-05-09 23:57:38.813,20260509_235730,cansado,0.2904,0.0,frente,0,1,1,0,0,0,0,0.1221
2026-05-09 23:57:39.356,20260509_235730,cansado,0.296,0.0205,frente,0,1,1,0,0,0,0,0.1088
2026-05-09 23:57:39.898,20260509_235730,cansado,0.3712,0.0454,frente,0,1,1,0,0,0,0,0.1067
2026-05-09 23:57:40.399,20260509_235730,cansado,0.3243,0.0,frente,0,1,1,0,0,0,0,0.1067
2026-05-09 23:57:40.922,20260509_235730,cansado,0.2397,0.0143,frente,0,1,1,0,0,0,0,0.1733
2026-05-09 23:57:41.466,20260509_235730,cansado,0.2532,0.0,frente,0,1,1,0,0,0,0,0.1267
2026-05-09 23:57:41.967,20260509_235730,cansado,0.2694,0.0,frente,0,2,2,0,0,0,0,0.1467
2026-05-09 23:57:42.490,20260509_235730,cansado,0.2148,0.0145,frente,0,2,2,0,0,0,0,0.1733
2026-05-09 23:57:43.032,20260509_235730,cansado,0.2733,0.4344,frente,0,2,2,0,0,0,0,0.2533
2026-05-09 23:57:43.578,20260509_235730,cansado,0.2493,0.5393,frente,0,2,2,0,0,0,0,0.3
2026-05-09 23:57:44.136,20260509_235730,cansado,0.2272,0.6282,frente,0,2,2,0,0,0,0,0.4067
2026-05-09 23:57:44.679,20260509_235730,cansado,0.2316,0.6613,frente,0,2,2,0,0,0,0,0.5133
2026-05-09 23:57:45.224,20260509_235730,cansado,0.1965,0.6371,frente,0,2,2,0,0,0,0,0.6267
2026-05-09 23:57:45.768,20260509_235730,cansado,0.2253,0.5353,frente,0,2,2,0,0,0,0,0.6933
2026-05-09 23:57:46.268,20260509_235730,cansado,0.2206,0.628,frente,0,2,2,0,0,0,0,0.76
2026-05-09 23:57:46.794,20260509_235730,cansado,0.2252,0.6309,frente,0,2,2,0,0,0,0,0.8133
2026-05-09 23:57:47.336,20260509_235730,cansado,0.2251,0.6852,frente,0,2,2,0,0,0,0,0.9067
2026-05-09 23:57:47.880,20260509_235730,cansado,0.2222,0.6906,frente,0,2,2,0,0,0,0,0.9133
2026-05-09 23:57:48.426,20260509_235730,cansado,0.1824,0.5302,frente,0,2,2,0,0,0,0,1.0
2026-05-09 23:57:48.984,20260509_235730,cansado,0.1883,0.5623,frente,0,2,2,0,0,0,0,1.0
2026-05-09 23:57:49.529,20260509_235730,cansado,0.2105,0.5571,frente,0,2,2,0,0,0,0,1.0
2026-05-09 23:57:50.072,20260509_235730,cansado,0.212,0.7114,frente,0,2,2,0,0,0,0,1.0
2026-05-09 23:57:50.618,20260509_235730,cansado,0.2195,0.3432,frente,0,2,2,0,0,0,0,1.0
2026-05-09 23:57:51.161,20260509_235730,cansado,0.2857,0.0139,frente,0,2,2,0,0,0,1,0.9667
2026-05-09 23:57:51.705,20260509_235730,cansado,0.2271,0.026,frente,0,2,2,0,0,0,1,0.9067
2026-05-09 23:57:52.250,20260509_235730,cansado,0.2982,0.0,frente,0,2,2,0,0,0,1,0.8067
2026-05-09 23:57:52.810,20260509_235730,cansado,0.3191,0.0312,frente,0,2,2,0,0,0,1,0.7
2026-05-09 23:57:53.354,20260509_235730,cansado,0.3194,0.761,frente,0,2,2,0,0,0,1,0.5933
2026-05-09 23:57:53.898,20260509_235730,cansado,0.299,0.8677,frente,0,2,2,0,0,0,1,0.48
2026-05-09 23:57:54.400,20260509_235730,cansado,0.2759,0.0,frente,0,2,2,0,0,0,1,0.3733
2026-05-09 23:57:54.921,20260509_235730,cansado,0.2953,0.0143,frente,0,2,2,0,0,0,1,0.2733
2026-05-09 23:57:55.466,20260509_235730,cansado,0.3304,0.0141,derecha,0,2,2,0,0,0,1,0.1667
2026-05-09 23:57:55.967,20260509_235730,cansado,0.3217,0.749,izquierda,0,2,2,0,0,0,1,0.06
2026-05-09 23:57:56.489,20260509_235730,cansado,0.3418,0.4037,izquierda,0,2,2,0,0,0,1,0.0533
2026-05-09 23:57:57.034,20260509_235730,cansado,0.3162,0.0,izquierda,0,2,2,0,0,0,1,0.0
2026-05-09 23:57:57.578,20260509_235730,cansado,0.3361,0.0,frente,0,3,3,0,0,0,1,0.0133
2026-05-09 23:57:58.121,20260509_235730,cansado,0.3545,0.0,derecha,0,3,3,0,0,0,1,0.0133
2026-05-09 23:57:58.681,20260509_235730,cansado,0.2438,0.0,frente,0,3,3,0,0,0,1,0.0533
2026-05-09 23:57:59.226,20260509_235730,cansado,0.3361,0.0189,izquierda,0,4,4,0,0,0,1,0.0533
2026-05-09 23:57:59.770,20260509_235730,cansado,0.3584,0.0,izquierda,0,4,4,0,0,0,1,0.0533
2026-05-09 23:58:00.314,20260509_235730,cansado,0.3177,0.0182,izquierda,0,4,4,0,0,0,1,0.0533
2026-05-09 23:58:00.856,20260509_235730,cansado,0.3546,0.0,derecha,0,4,4,0,0,0,1,0.0533
2026-05-09 23:58:01.401,20260509_235730,cansado,0.3243,0.0,frente,0,4,4,0,0,0,1,0.0533
2026-05-09 23:58:01.944,20260509_235730,cansado,0.3151,0.0184,frente,0,4,4,0,0,0,1,0.0533
2026-05-09 23:58:02.505,20260509_235730,cansado,0.2877,0.1588,frente,0,4,4,0,0,0,1,0.04
2026-05-09 23:58:03.050,20260509_235730,cansado,0.271,0.4535,frente,0,4,4,0,0,0,1,0.04
2026-05-09 23:58:03.595,20260509_235730,cansado,0.2804,0.0,frente,0,4,4,0,0,0,1,0.0133
2026-05-09 23:58:04.139,20260509_235730,cansado,0.313,0.27,frente,0,4,4,0,0,0,1,0.0
2026-05-09 23:58:04.643,20260509_235730,cansado,0.2592,0.5066,frente,0,4,4,0,0,0,1,0.0
2026-05-09 23:58:05.161,20260509_235730,cansado,0.2443,0.3972,frente,0,4,4,0,0,0,1,0.0533
2026-05-09 23:58:05.705,20260509_235730,cansado,0.2738,0.0615,frente,0,5,5,0,0,0,1,0.0867
2026-05-09 23:58:06.248,20260509_235730,cansado,0.3137,0.0,frente,0,5,5,0,0,0,1,0.0867
2026-05-09 23:58:06.794,20260509_235730,cansado,0.3007,0.1818,frente,0,6,6,0,0,0,1,0.1133
2026-05-09 23:58:07.353,20260509_235730,cansado,0.3103,0.0128,frente,0,6,6,0,0,0,1,0.1133
2026-05-09 23:58:07.898,20260509_235730,cansado,0.3067,0.0,frente,0,6,6,0,0,0,1,0.1133
2026-05-09 23:58:08.442,20260509_235730,cansado,0.3205,0.0137,frente,0,6,6,0,0,0,1,0.1133
2026-05-09 23:58:08.984,20260509_235730,cansado,0.3006,0.3889,frente,0,6,6,0,0,0,1,0.1133
2026-05-09 23:58:09.529,20260509_235730,cansado,0.3184,0.6141,izquierda,0,6,6,0,0,0,1,0.1133
2026-05-09 23:58:10.073,20260509_235730,cansado,0.2993,1.0305,izquierda,0,6,6,0,0,0,1,0.0733
2026-05-09 23:58:10.618,20260509_235730,cansado,0.2988,0.895,frente,0,7,7,0,0,0,1,0.0667
2026-05-09 23:58:11.176,20260509_235730,cansado,0.2859,0.0,frente,0,7,7,0,0,1,1,0.0667
